Sample.mat	Event.label	Event.device	Event.comment	Event.date	Season	Season.moment	Month	Season.code	Season.moment.code	Latitude	Longitude	Env.feature	Depth.nominal	Depth.top.min	Depth.bottom.max	Method	Marine.biome	Ocean.region	Biogeographical.province	pH	CO2	CO2.partial.pressure	CO2.fugacity	HCO3	CO3	Carbon.total	Alkalinity.total	Calcite.saturation.state	Aragonite.saturation.state	NO2	PO4	NO2NO3	Si	NO3	Temperature	Conductivity	Salinity	Density	Oxygen	ChlorophyllA	Ang.scat.coef.470nm	Opt.backscat.coef.470nm	Part.backscat.coef	Fluorescence	Opt.beam.att.coef.660nm	Part.beam.att.coef	PAR.PC	PAR.TO	Ice.free.period	Moon.phase.prop	Sunshine.duration	Iron.5m	Iron.5m.v2	Ammonium.5m	NO2.5m	NO3.5m	NPP.uqartakuvik	NPP.vgpm	Gradient.Surface.temp.SST.	Okubo.Weiss	Lyapunov	Residence.time	acCDOM	acCDOM.atsushi	sCDOM.atsushi	Depth.euph.zone	Depth.Mixed.Layer	Depth.chloro.max	Depth.max.Brunt.Väisälä	Depth.Max.O2	Depth.Min.O2	Depth.nitracline	Carbon.flux	miTAG.SILVA.Taxo.Richness	miTAG.SILVA.Phylo.Diversity	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	OG.Shannon	OG.Richness	OG.Evenness	FC.heterotrophs.cells.mL	FC.autotrophs.cells.mL	FC.bacteria.cells.mL	FC.picoeukaryotes.cells.mL	minimum.generation.time.h
TARA_126_SRF	TARA_20110828T1805Z_126_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	none	2011-08-28T18:05	winter	middle	8	4	2	-11.9873	-151.05	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(100L-or-15min)_W>0.8	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.00705	0.00415	0.0017	0	0.0011	0.038	0.3585	1.7335	1.262	0	26.68965	56.180181	35.961017	23.541342	188.629	0.160768	0.000221	0.000795	0.002451	1.541447	0.073123	0.069831	NA	31.646994	365	0.01	710	3.54303782993763e-06	3.54e-06	0.0116472413452963	0.00647922046482563	4.03960196177165	NA	NA	0.18092	0.01878	0.056329	0	0.00972461700439453	NA	NA	79.7183647155762	48	46	45	48	46	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_SRF	TARA_20110831T1800Z_127_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	none	2011-08-31T18:00	winter	late	8	4	3	-6.6499	-152.4243	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(100L-or-15min)_W>0.8	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0024	0.0015	0.0014	0	4e-04	0.1715	0.56525	4.821	1.932	5.064634	27.067715	55.821895	35.41223	23.00702	188.4359	0.201192	0.000197	0.00062	0.002271	1.607691	0.072825	0.06783	NA	31.809084	365	0.08	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.16747	-0.001602	0.03885	3.222222	0.0132456114515662	NA	NA	77.0860137939453	127	104	149	15	635	227	0.940409666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_DCM	TARA_20110901T1743Z_127_Combined-EVENTS_CAST	Rosette Vertical Sampling System [RVSS]	[Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20110901T1743Z_127_EVENT_CAST, TARA_20110901T1858Z_127_EVENT_CAST] [Curator's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20110901T1743Z_127_EVENT_CAST, TARA_20110901T1858Z_127_EVENT_CAST]	2011-09-01T17:38:08	winter	late	9	4	3	-6.628	-152.4607	discrete depth within the epipelagic zone (ENVO:00000209) at the interface of the photic zone (ENVO:00000209) and the aphotic zone (ENVO:00000210), within a marine epipelagic wind mixed layer (ENVO:01000061)	100	98	102	SEQ-(100L-or-15min)_W>0.8	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0047	0.0013	0.0037	0	9e-04	0.2045	0.56825	4.5355	1.5525	4.30006	26.960655	55.891851	35.511855	23.123355	184.1395	0.179825	0.000182	0.000516	0.002168	1.70088	0.04987	0.04495	NA	0.02178	365	0.16	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.22257	-0.001602	0.03885	3.222222	0.0130859273485839	NA	NA	77.811882019043	115	68	156	13	161	110	1.13102585714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_SRF	TARA_20110831T1800Z_127_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	none	2011-08-31T18:00	winter	late	8	4	3	-6.6499	-152.4243	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0024	0.0015	0.0014	0	4e-04	0.1715	0.56525	4.821	1.932	5.064634	27.067715	55.821895	35.41223	23.00702	188.4359	0.201192	0.000197	0.00062	0.002271	1.607691	0.072825	0.06783	NA	31.809084	365	0.08	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.16747	-0.001602	0.03885	3.222222	0.0132456114515662	NA	NA	77.0860137939453	127	104	149	15	635	227	0.940409666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_DCM	TARA_20110901T1743Z_127_Combined-EVENTS_CAST	Rosette Vertical Sampling System [RVSS]	[Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20110901T1743Z_127_EVENT_CAST, TARA_20110901T1858Z_127_EVENT_CAST] [Curator's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20110901T1743Z_127_EVENT_CAST, TARA_20110901T1858Z_127_EVENT_CAST]	2011-09-01T17:38:08	winter	late	9	4	3	-6.628	-152.4607	discrete depth within the epipelagic zone (ENVO:00000209) at the interface of the photic zone (ENVO:00000209) and the aphotic zone (ENVO:00000210), within a marine epipelagic wind mixed layer (ENVO:01000061)	100	98	102	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0047	0.0013	0.0037	0	9e-04	0.2045	0.56825	4.5355	1.5525	4.30006	26.960655	55.891851	35.511855	23.123355	184.1395	0.179825	0.000182	0.000516	0.002168	1.70088	0.04987	0.04495	NA	0.02178	365	0.16	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.22257	-0.001602	0.03885	3.222222	0.0130859273485839	NA	NA	77.811882019043	115	68	156	13	161	110	1.13102585714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_SRF	TARA_20110901T0115Z_127_EVENT_NET	plankton net [NET-SINGLE-5]+[SIEVE-20]	none	2011-09-01T01:15	winter	late	9	4	3	-6.605	-152.5075	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(500mL-or-15min)_N5-20	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0024	0.0015	0.0014	0	4e-04	0.1715	0.56525	4.821	1.932	5.064634	27.067715	55.821895	35.41223	23.00702	188.4359	0.201192	0.000197	0.00062	0.002271	1.607691	0.072825	0.06783	NA	32.88574	365	0.16	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.24429	-0.001602	0.03885	3.222222	0.0126417283900082	NA	NA	80.3459739685059	116	76	148	15	286	247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_DCM	TARA_20110902T0126Z_127_EVENT_NET	plankton net [NET-SINGLE-5]+[SIEVE-20]	none	2011-09-02T01:26	winter	late	9	4	3	-6.6382	-152.5141	discrete depth within the epipelagic zone (ENVO:00000209) at the interface of the photic zone (ENVO:00000209) and the aphotic zone (ENVO:00000210)	100	98	102	SEQ-(500mL-or-15min)_N5-20	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0047	0.0013	0.0037	0	9e-04	0.2045	0.56825	4.5355	1.5525	4.30006	26.960655	55.891851	35.511855	23.123355	184.1395	0.179825	0.000182	0.000516	0.002168	1.70088	0.04987	0.04495	NA	NA	365	0.26	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.13026	-0.001602	0.03885	3.222222	0.0128836682997644	NA	NA	79.7509727478027	17	74	166	19	174	173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_SRF	TARA_20110831T2331Z_127_EVENT_NET	plankton net [NET-DOUBLE-20]+[SIEVE-180]	none	2011-08-31T23:31	winter	late	8	4	3	-6.6264	-152.4481	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(500mL-or-15min)_N20-180	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0024	0.0015	0.0014	0	4e-04	0.1715	0.56525	4.821	1.932	5.064634	27.067715	55.821895	35.41223	23.00702	188.4359	0.201192	0.000197	0.00062	0.002271	1.607691	0.072825	0.06783	NA	31.809084	365	0.08	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.24429	-0.001602	0.03885	3.222222	0.0130859273485839	NA	NA	77.811882019043	116	76	148	15	286	247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_DCM	TARA_20110901T2016Z_127_EVENT_NET	plankton net [NET-DOUBLE-20]+[SIEVE-180]	[Logsheet: (Searson) DCM depth around 100 m ]	2011-09-01T20:16	winter	late	9	4	3	-6.6344	-152.548	discrete depth within the epipelagic zone (ENVO:00000209) at the interface of the photic zone (ENVO:00000209) and the aphotic zone (ENVO:00000210), within a marine epipelagic wind mixed layer (ENVO:01000061)	100	98	102	SEQ-(500mL-or-15min)_N20-180	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0047	0.0013	0.0037	0	9e-04	0.2045	0.56825	4.5355	1.5525	4.30006	26.960655	55.891851	35.511855	23.123355	184.1395	0.179825	0.000182	0.000516	0.002168	1.70088	0.04987	0.04495	NA	0.02178	365	0.16	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.17054	-0.001602	0.03885	3.222222	0.0124401855282485	NA	NA	80.744457244873	104	80	139	32	197	193	0.752042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_SRF	TARA_20110831T2027Z_127_EVENT_NET	plankton net [NET-BONGO-180]+[SIEVE-2000]	none	2011-08-31T20:27	winter	late	8	4	3	-6.6226	-152.4799	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0024	0.0015	0.0014	0	4e-04	0.1715	0.56525	4.821	1.932	5.064634	27.067715	55.821895	35.41223	23.00702	188.4359	0.201192	0.000197	0.00062	0.002271	1.607691	0.072825	0.06783	NA	23.251445	365	0.08	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.24429	-0.001602	0.03885	3.222222	0.0130123957060277	NA	NA	78.6264991760254	116	76	148	15	286	247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_127_DCM	TARA_20110901T1928Z_127_EVENT_NET	plankton net [NET-BONGO-180]+[SIEVE-2000]	[Logsheet: (Searson) DCM depth around 100 m ]	2011-09-01T19:28	winter	late	9	4	3	-6.633	-152.5246	discrete depth within the epipelagic zone (ENVO:00000209) at the interface of the photic zone (ENVO:00000209) and the aphotic zone (ENVO:00000210), within a marine epipelagic wind mixed layer (ENVO:01000061)	100	98	102	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	NA	NA	NA	NA	0	0.0047	0.0013	0.0037	0	9e-04	0.2045	0.56825	4.5355	1.5525	4.30006	26.960655	55.891851	35.511855	23.123355	184.1395	0.179825	0.000182	0.000516	0.002168	1.70088	0.04987	0.04495	NA	0.02178	365	0.16	719	3.05382059195836e-06	3.05e-06	0.0194212753946582	0.0368460632162169	5.95498657226562	NA	NA	0.17054	-0.001602	0.03885	3.222222	0.0124401855282485	NA	NA	80.744457244873	104	80	139	32	197	193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_SRF	TARA_20110904T1800Z_128_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	none	2011-09-04T18:00	winter	late	9	4	3	3e-04	-153.6759	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(100L-or-15min)_W>0.8	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0127	0.0061	0.0015	0	0.0013	0.2715	0.53975	5.0815	2.668	2.964091	26.218438	54.527743	35.129025	23.062688	180.67375	0.25349	0.000239	0.000826	0.002475	1.682422	0.109414	0.09838	NA	29.350133	365	0.48	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.28378	0.069092	0.115437	0	0.0166690964251757	NA	NA	74.3731842041016	77	29	101	14	483	281	1.603752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_DCM	TARA_20110905T1840Z_128_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	[Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ] [Logsheet: (Searson, Probert) See plot attached to the logsheet]	2011-09-05T18:40	winter	late	9	4	3	0.0222	-153.6858	discrete depth within the epipelagic zone (ENVO:00000209) within the photic zone (ENVO:00000209), within a marine epipelagic wind mixed layer (ENVO:01000061)	40	38	42	SEQ-(100L-or-15min)_W>0.8	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0203	0.0082	0.0036	0	0.002	0.2835	0.54925	5.264	2.7405	3.000673	26.139288	54.483871	35.146525	23.1032	177.673063	0.28262	0.000235	0.000797	0.002446	1.708381	0.104657	0.093623	NA	NA	365	0.58	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.31764	0.069092	0.115437	0	0.0163910510018468	NA	NA	72.4170761108398	64	43	113	15	376	298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_SRF	TARA_20110904T1800Z_128_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	none	2011-09-04T18:00	winter	late	9	4	3	3e-04	-153.6759	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0127	0.0061	0.0015	0	0.0013	0.2715	0.53975	5.0815	2.668	2.964091	26.218438	54.527743	35.129025	23.062688	180.67375	0.25349	0.000239	0.000826	0.002475	1.682422	0.109414	0.09838	NA	29.350133	365	0.48	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.28378	0.069092	0.115437	0	0.0166690964251757	NA	NA	74.3731842041016	77	29	101	14	483	281	1.603752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_DCM	TARA_20110905T1840Z_128_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	[Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ] [Logsheet: (Searson, Probert) See plot attached to the logsheet]	2011-09-05T18:40	winter	late	9	4	3	0.0222	-153.6858	discrete depth within the epipelagic zone (ENVO:00000209) within the photic zone (ENVO:00000209), within a marine epipelagic wind mixed layer (ENVO:01000061)	40	38	42	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0203	0.0082	0.0036	0	0.002	0.2835	0.54925	5.264	2.7405	3.000673	26.139288	54.483871	35.146525	23.1032	177.673063	0.28262	0.000235	0.000797	0.002446	1.708381	0.104657	0.093623	NA	NA	365	0.58	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.31764	0.069092	0.115437	0	0.0163910510018468	NA	NA	72.4170761108398	64	43	113	15	376	298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_SRF	TARA_20110905T1638Z_128_EVENT_NET	plankton net [NET-SINGLE-5]+[SIEVE-20]	none	2011-09-05T16:38	winter	late	9	4	3	0.0078	-153.6265	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(500mL-or-15min)_N5-20	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0127	0.0061	0.0015	0	0.0013	0.2715	0.53975	5.0815	2.668	2.964091	26.218438	54.527743	35.129025	23.062688	180.67375	0.25349	0.000239	0.000826	0.002475	1.682422	0.109414	0.09838	NA	NA	365	0.58	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.31764	0.069092	0.115437	0	0.0166932223364711	NA	NA	73.5950088500977	64	43	113	15	376	298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_DCM	TARA_20110905T1707Z_128_EVENT_NET	plankton net [NET-SINGLE-5]+[SIEVE-20]	none	2011-09-05T17:07	winter	late	9	4	3	0.001	-153.6387	discrete depth within the epipelagic zone (ENVO:00000209) within the photic zone (ENVO:00000209), within a marine epipelagic wind mixed layer (ENVO:01000061)	40	38	42	SEQ-(500mL-or-15min)_N5-20	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0203	0.0082	0.0036	0	0.002	0.2835	0.54925	5.264	2.7405	3.000673	26.139288	54.483871	35.146525	23.1032	177.673063	0.28262	0.000235	0.000797	0.002446	1.708381	0.104657	0.093623	NA	NA	365	0.58	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.31764	0.069092	0.115437	0	0.0166932223364711	NA	NA	73.5950088500977	64	43	113	15	376	298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_SRF	TARA_20110905T0007Z_128_EVENT_NET	plankton net [NET-DOUBLE-20]+[SIEVE-180]	[Logsheet: (Searson) See note on CTD#3 logsheet.]	2011-09-05T00:07	winter	late	9	4	3	0.008	-153.7022	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(500mL-or-15min)_N20-180	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0127	0.0061	0.0015	0	0.0013	0.2715	0.53975	5.0815	2.668	2.964091	26.218438	54.527743	35.129025	23.062688	180.67375	0.25349	0.000239	0.000826	0.002475	1.682422	0.109414	0.09838	NA	NA	365	0.58	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.31764	0.069092	0.115437	0	0.0166029622778296	NA	NA	73.842716217041	64	43	113	15	376	298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_DCM	TARA_20110905T0300Z_128_EVENT_NET	plankton net [NET-DOUBLE-20]+[SIEVE-180]	[Logsheet: (Searson) Broke both nets on recovery/ code ends ok...]	2011-09-05T03:00	winter	late	9	4	3	0.0396	-153.8066	discrete depth within the epipelagic zone (ENVO:00000209) within the photic zone (ENVO:00000209), within a marine epipelagic wind mixed layer (ENVO:01000061)	40	38	42	SEQ-(500mL-or-15min)_N20-180	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0203	0.0082	0.0036	0	0.002	0.2835	0.54925	5.264	2.7405	3.000673	26.139288	54.483871	35.146525	23.1032	177.673063	0.28262	0.000235	0.000797	0.002446	1.708381	0.104657	0.093623	NA	NA	365	0.58	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.31764	0.069092	0.115437	0	0.0163939027115703	NA	NA	75.1360473632812	64	43	113	15	376	298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_SRF	TARA_20110904T2050Z_128_EVENT_NET	plankton net [NET-BONGO-180]+[SIEVE-2000]	[Logsheet: (Searson) See note on CTD#3 logsheet.]	2011-09-04T20:50	winter	late	9	4	3	0.0193	-153.7487	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0127	0.0061	0.0015	0	0.0013	0.2715	0.53975	5.0815	2.668	2.964091	26.218438	54.527743	35.129025	23.062688	180.67375	0.25349	0.000239	0.000826	0.002475	1.682422	0.109414	0.09838	NA	29.350133	365	0.48	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.31764	0.069092	0.115437	0	0.0165225034579635	NA	NA	74.4084854125977	64	43	113	15	376	298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_128_DCM	TARA_20110905T0229Z_128_EVENT_NET	plankton net [NET-BONGO-180]+[SIEVE-2000]	[Logsheet: (Searson) See note on CTD#3 logsheet.]	2011-09-05T02:29	winter	late	9	4	3	0.0348	-153.7857	discrete depth within the epipelagic zone (ENVO:00000209) within the photic zone (ENVO:00000209), within a marine epipelagic wind mixed layer (ENVO:01000061)	40	38	42	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	NA	NA	NA	NA	0	0.0203	0.0082	0.0036	0	0.002	0.2835	0.54925	5.264	2.7405	3.000673	26.139288	54.483871	35.146525	23.1032	177.673063	0.28262	0.000235	0.000797	0.002446	1.708381	0.104657	0.093623	NA	NA	365	0.58	727	3.34505792428293e-06	3.35e-06	0.0324202543124557	0.0788008189604928	3.82748258113861	NA	483.8265	0.31764	0.069092	0.115437	0	0.0163939027115703	NA	NA	75.1360473632812	64	43	113	15	376	298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_129_SRF	TARA_20110910T1757Z_129_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	none	2011-09-10T17:57	summer	late	9	2	3	6.671	-153.0658	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(100L-or-15min)_W>0.8	Trades Biome	[NPO] North Pacific Ocean (MRGID:1908)	[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488)	NA	NA	NA	NA	0	0.0057	0.0025	0.0016	0	9e-04	0.042	0.225	0.4145	1.3695	0	28.29544	56.184399	34.74947	22.10997	185.28475	0.21374	0.000197	0.000595	0.002241	1.600104	0.081837	0.065781	NA	NA	365	0.96	732	3.42613884640741e-06	3.43e-06	0.0120129918990036	0.00482396276978155	3.23666127522786	NA	NA	0.35133	0.002842	0.045416	1.083333	0.0111637972295284	NA	NA	84.063404083252	81	81	110	39	169	153	2.05399366666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
